MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,MFCC_45,MFCC_46,MFCC_47,MFCC_48,MFCC_49,MFCC_50,MFCC_51,MFCC_52,MFCC_53,MFCC_54,MFCC_55,MFCC_56,MFCC_57,MFCC_58,MFCC_59,MFCC_60,MFCC_61,MFCC_62,MFCC_63,MFCC_64,MFCC_65,MFCC_66,MFCC_67,MFCC_68,MFCC_69,MFCC_70,MFCC_71,MFCC_72,MFCC_73,MFCC_74,MFCC_75,MFCC_76,MFCC_77,MFCC_78,MFCC_79,MFCC_80,MFCC_81,MFCC_82,MFCC_83,MFCC_84,MFCC_85,MFCC_86,MFCC_87,MFCC_88,MFCC_89,MFCC_90,MFCC_91,MFCC_92,MFCC_93,MFCC_94,MFCC_95,MFCC_96,MFCC_97,MFCC_98,MFCC_99,MFCC_100,MFCC_101,MFCC_102,MFCC_103,MFCC_104,MFCC_105,MFCC_106,MFCC_107,MFCC_108,MFCC_109,MFCC_110,MFCC_111,MFCC_112,MFCC_113,MFCC_114,MFCC_115,MFCC_116,MFCC_117,MFCC_118,MFCC_119,MFCC_120,MFCC_121,MFCC_122,MFCC_123,MFCC_124,MFCC_125,MFCC_126,MFCC_127,MFCC_128,MFCC_129,MFCC_130,Etiqueta
-1.708001978624092,0.46263542672389546,2.0297735581776064,0.11624117903603103,0.8861140976576409,1.3249612888385127,0.44816503945010316,1.9183628086059534,0.5460350611245166,0.2886692977270457,0.6665719460178795,-1.2403570927659766,-0.193886049890767,-0.1388685758264914,0.4322727087306934,0.24860697429680081,0.2339313672476012,1.4894783923112882,1.1925674914556046,0.3503455196064298,-0.8443209418723518,-1.5823973841886334,0.21370737919514365,-0.8580223234606116,-0.8000194617533217,0.2416391311737286,0.4790955370487776,0.3192710818642068,-1.0541972733006644,1.2445761812116964,1.6551887080417163,1.4321548034080511,0.1812244387770014,-1.8980851812049166,-2.0595348377671616,-0.13950286372622822,-1.412015220257786,-0.12452831246708031,0.1401943509040935,0.3683348598606075,1.1468414873943091,-1.1470911421394125,-0.31326566204207457,1.3703659460180384,1.154687680858884,-1.081935712864183,-1.7568671968170422,-1.5362937694372925,-0.7017485473481309,-0.5330597621670939,0.4418241197860111,-0.500758497462662,-0.14374433640655243,1.7192590675962494,-0.3398522052839719,0.18065381770449926,0.8857293352633252,1.4181616328142272,-0.2629438904234445,-1.762927207249956,-1.038574557338186,1.501982920548106,0.7440783078400341,-0.1232907295277587,-1.3681244745985024,-0.8948578200228965,-0.2401455856496132,0.45237423363471435,0.6764406602804475,1.8887920255136805,2.0904464898034743,0.2029718322415298,-2.112985621141929,-1.7158610687932465,1.774668995717148,2.5506327690143498,-0.26360916311806826,-1.3781468986075254,1.324234239031606,0.13418421222040017,-1.2793065862309594,-0.2837184886797982,1.776302828296432,2.119832621337339,0.6036289884161727,-1.9457699224368972,-1.469199704387626,1.6035048832003451,-0.3438027194099047,-1.1157997522127685,-0.10699238476152377,0.9462068263043729,0.8665077264173522,-0.3634107472191879,-0.03821953377474295,0.8442150614694105,1.132603793086887,-0.3316352376129609,-1.4382532977833737,-1.0554072643320984,1.1625179853598056,0.2890470590159115,0.35838949038147244,0.8860146384876342,0.35532984067310713,2.1552099758951235,0.1269854080369943,0.19569428014549303,-0.09358693596223973,-0.24145004124130773,0.7722703499128186,-0.6343991852384759,-0.687935145369836,0.8853270324237814,0.1491943574496966,0.9134827903778329,0.6670625887543365,0.35360426757640256,1.173399721617693,0.9580328596594333,0.0546234224006649,-0.5445869498881178,-0.46196056776597444,0.8141429385496236,-0.1633332779157135,-0.6053752954695374,-1.346071361148496,-1.822952348357075,1.1851224734865387,0.9017269990047623,berenjena
-1.308860843053393,0.5348840749559813,1.0513555297613804,0.314074051672079,1.1964778434222556,0.9601574809900837,0.2699704944975315,0.824693542888618,-0.00413777087553618,0.6795030939321343,0.8034537668612179,-0.4216840431219531,0.3079845219794603,-2.014879742346182,-0.240868467526927,1.5770240095907422,0.7918123498417781,0.6932521695241991,1.0796096515547786,0.5639820296942281,1.1488974071539002,-0.6699918830317437,-0.4093491480836415,1.1360566948783148,-0.3855029407652131,-0.6648931908843927,-1.0568958342990253,0.885868546765194,-1.3188655706142953,1.3566334732261085,1.392027515366896,1.5025972152349447,0.667365480145409,-1.3268133563154878,-0.9297334156473421,-1.3035217773435994,-1.3789252702212822,1.287274779361125,-0.38027646988577335,0.04347274162184366,0.31403008025079704,-1.2672516754500711,0.9206288431335267,1.12770714542025,1.07719191637567,0.2669808782048667,-1.3370781333157546,-1.257736233628226,-1.1590776944196237,-1.0482278733063897,0.8546163426706742,-0.7603293522228578,0.20895331186115268,0.18056499607497786,-0.6920362149151688,0.12499754333436261,1.3777946677253863,1.5579240936143646,-0.9227966458958784,-1.8218864023009278,-1.8840273422306049,0.11801046814232607,0.9321391730125799,-0.12137437359567135,-1.5518406643191083,-1.9174657306462324,-0.599683377130472,1.3041337565500297,0.4219987188716324,1.6922999922798112,2.1839511174577693,0.3926500253232614,-0.8032908891667828,-1.0747835287427057,0.8826966644424756,1.6913813181856332,-1.5120184317257845,-1.827168272007297,0.11694849591762434,-0.8777564644432034,-1.3553960410827741,0.6278202867963052,1.6616655879631996,1.6379182906479597,0.7843136725391769,-2.0552813545010546,-1.3257616810209432,0.616577813290326,-0.3626568755808029,-0.1311054021718225,-1.446242834294213,0.9500761608682362,0.3936626846740447,-1.0217111677266366,0.41508831068974583,0.9908435362500474,1.0588205621572044,-0.8308216656966515,-1.72807486223151,-0.4204334833297699,0.6163672959391369,-0.0026954400616173834,1.171477095585047,-0.7299440028831139,-0.23540508816439615,0.8718048417044638,0.964820188495871,0.11540225153656125,0.28452101288703097,0.5143476226079821,-0.7442625073572708,-0.7619121565262285,-0.10706509660842924,0.020664659268059455,0.4258757965300022,0.5843155763403637,-0.504224591560153,0.0394833306515319,1.068678757669144,-0.10556746332263216,0.42516845810636295,-0.9608257161660492,-1.2307996996382695,2.558945569656075,-0.12659347169647883,-1.4702706828680874,0.6426733298698365,0.2468919435776639,0.6435596624641359,1.0654363642507143,berenjena
-1.1117922160047482,0.5517338127708207,1.2562842948129676,-0.11572554949767332,1.5679918482392954,1.9424206303969427,-0.022994883712008255,0.9771734692218549,0.5420616221543211,0.7984919182206346,0.4322908861978249,-1.194456932754908,0.2128116841887697,-2.0899065757898674,-0.06876474740226904,1.7710674513245181,0.468542862996858,1.1369584944403717,1.2482043169652213,0.5773528380163344,1.1502593602866098,-0.4368328119995031,-0.26549745622130283,0.9966025269258916,-0.9641185031556297,-0.6994495018754037,0.1644472727376141,0.8121003019316211,-1.509425875120207,1.6135527829638936,1.4616755393109213,1.3144458132742252,0.5483564999249122,-1.4942757216746716,-0.7883671954633145,-1.14116442266196,-1.4675445058872219,1.5119780857276786,-0.5692359576434468,0.4578345114091048,1.7938380847683297,-1.5942071880065771,1.5100010092113132,1.484871021775941,0.5458988079799411,-0.0012765966195407979,-1.3470184738937163,-0.8900006235631628,-0.6822525343928992,-0.63424042003608,1.7421938137615545,-0.845258459775811,0.6889552139507892,1.1796634760687195,-1.6314543807482562,0.7817507549622188,1.288637535955226,0.42983899235018946,-0.44895405764621055,-1.4881859766706855,-0.12120637235796909,-0.3112764702313884,-0.6206720095243268,1.6417065109621565,-1.3794895467697026,-0.6706871594137345,-0.21440828053576658,0.09764878068106017,0.7565220216265206,2.309949779917916,1.9421553125699444,0.23811772213112414,-1.0103226759904091,-0.6440921374897892,0.6004706402728051,0.9870542436865485,-0.3892067581655953,-1.4916858810285323,-1.1590241625617883,-2.757264641246776,-0.9563604521514335,1.9352340588811867,0.5935538144134275,0.6026930748491884,2.4626322673876406,-0.9636076944120172,-1.9259965134501593,0.6225804807417356,0.7032973349499456,-0.8766037451028599,-1.873148414940152,1.1046863135529854,0.6474101822395039,-1.577229517148261,0.030002824591459944,0.9197175843021321,1.0943587666529062,-0.74835414809332,-1.6347838344774699,-0.41706704576905546,0.11809231479143832,-0.08190483264020748,1.05434031898266,-1.3790004171387897,-0.31315681531261164,0.7535830821243185,0.3770007939134013,0.25548699053984003,0.5110388849630288,0.5265452347738047,-0.731938739497452,-0.7075332621405586,-0.44198261583321796,-0.5069663066383083,0.08550021288283878,0.4431570736384354,-0.5882875799900841,-0.23504777456336245,0.9302179750016837,-0.05759629013932146,0.10754242740063266,-0.8907807285602971,-0.6174573584542893,1.4467236573283007,-0.6635530378200207,-0.23492485603206362,0.2197605587657073,-0.973876146223129,1.389693069924511,0.285081130339569,berenjena
-1.4321307550279905,0.6823530403283308,1.12981335857313,0.03268679987924922,0.9569366950467878,1.1373264998689199,0.5263920464678752,1.1264857549238882,0.0011167629140691369,0.6807630689627463,0.8054408411542427,-0.7850619027746254,-0.29821433261142033,0.2684936882289083,0.6508573477539242,-0.9050966704002675,0.31893200890522255,1.9299108453924791,1.1815612490205059,-0.37509737210837535,-1.86381898772073,-0.14526260155847465,-0.5906001418871492,-2.332873779139005,0.7892098211262493,-0.17643856643710956,-0.8007230299379886,-0.6031602421997948,-1.7474566540906002,1.8096251399052614,1.719050730714821,0.7903642567298024,-1.7767840953489062,-2.4696788369452234,-0.182443399762917,-0.09165009067340973,-2.36361782209563,0.6419102042140534,-1.4112859090603047,-0.6337448577485465,-1.0281629475648129,-1.4552580801281558,2.2843673591893645,1.2417946377314366,0.20853933645919942,-0.8078200923736075,-2.4083999422307993,-0.8601632250001698,0.16237789357719168,-1.762068902754499,0.5890929166488953,-1.1387085779727781,0.15681077805972624,-0.06833810117554183,-1.601441732462842,0.8205680640635987,1.8405029048997281,0.7463193294581617,-1.5267048705736541,-2.110471472368144,-0.8732503179368499,-0.33281933591732177,-1.2431420552700996,0.7097862344786372,-1.0224699490061047,-0.5250489703288551,0.02204889945548827,-0.8066752363495557,0.9503905539306197,1.2379817725471869,0.3122550524022441,-0.4250462757789379,-2.068912944111427,0.9144155694778607,1.922534233924346,-1.5719083285767164,0.5025905281015622,-0.09114515656009076,-1.368938119611313,-2.111250649941073,-0.944113104104782,1.6672235794196206,-0.05859598056481321,-0.26950416950769607,2.2276699374220845,-0.3638914540261902,-1.2144258786112372,1.709890944406077,1.296595738500881,-0.26703208803668327,-0.5006645406733188,-0.09309938748672565,-0.8005246739451654,-1.6916606673268002,0.9513941168085487,0.8796773426682711,0.5546195949175496,0.18038795422450113,-1.6436171335930527,-0.3814458307035531,0.9108003304960536,-0.9824376972641518,0.44956316849780054,-0.8724512347967085,-0.5525935425615464,0.6641911658029952,0.7326080480246759,0.35384634710983787,0.45969332624291154,0.013279024515384687,-1.380163257379303,-0.39379085965382016,0.7761653240094686,0.3923202115279546,0.06511150904452422,1.755264243757377,0.12263399433988083,1.0548521217611018,1.5884226453305559,-0.6212101726981795,-0.9481490920297081,-0.1119152354567841,-0.349507488018508,-0.1684099505710364,0.2119567245875375,0.18429092085097967,-1.4468146742700883,-1.3512476397464814,2.184131356711255,1.168594524344343,berenjena
-1.3659803264033434,0.8054698805843258,1.0326316321159177,-0.1571274108010499,1.627266121021674,1.2666701554343405,-0.41824229372825683,1.0697135532061721,0.8564897051500814,1.0666219233731378,0.3687090548868764,-1.4849728088034446,-0.30732538649961466,-1.4916785288355143,-0.10942648816687821,1.5843901711866888,0.18008401094691676,1.2798559805934788,1.4447802926070783,-0.0575585429340068,0.638822864715506,-0.028607517550121746,-1.1026592219847338,-0.5032027228595866,-1.540500736344939,-0.916221102434605,0.5944550032804425,-0.33780069202150553,-1.1031195130044822,1.0055356409495682,1.4880175341460466,1.3572528247776192,-0.008124746370928361,-1.169475067411391,-0.8352650240486118,-0.3663428560371951,-0.8696916196028984,0.005498332583627242,-0.9723871736751827,0.8344409730627983,-0.6042428688683996,-1.2139967718277385,0.6112121636634739,1.3947808300477444,0.6775080132923613,-1.2448526722715911,-1.5865938443243075,-1.410952864420562,-0.6988936368362874,-0.05033026944840769,0.33682467631119756,-0.8949358143512909,0.2082908515113269,0.16868379004671627,-1.4990227914148495,0.7184057394847011,1.8095372928596318,0.20323659058392285,-2.371410841372224,-1.8769728046369873,-0.48653850760084677,0.6397572360108829,0.6202104907069849,0.9859045514183704,-1.0692242303636195,-1.6334993459193212,0.6496179959647342,-0.5867390996408115,0.6878899816701861,1.5121645738360712,1.1339002297878127,0.2175971267613616,-1.364589667814655,-0.6720998642033416,1.554664362105043,0.9294952812576965,-0.11251577709487275,-0.36746256404358857,0.6534717549567204,0.265504634990428,-1.6893885160935627,0.3171375339813855,2.2537664865470766,2.104089512279995,-0.512911576214324,-2.9422268975689128,-0.6990565046146192,0.09052805229823381,-1.7634162710168437,-0.03143519278771005,-1.1496844247027793,0.4563549703940857,0.47060851581206836,-0.7737584446031306,0.18175458496291522,1.0653696430412511,1.218790321621397,-1.919017138317462,-1.9771796458510051,0.8505030391685477,0.8805611847674372,-0.558536512818201,1.8155870075504779,-0.7443167696498805,0.23226950515461464,1.6481405982075574,-1.0143775437360758,-0.40329448755302955,0.224509101308829,-0.3166224510950761,-0.2935976766376676,-0.3525271424501875,-0.47922523996926697,0.1773702847291589,0.8835800557406486,1.578482349339191,0.7836205008972966,1.2544485954714142,0.9629092203295896,-1.026270467241842,-1.31118822852174,-0.7213310857658464,-0.5703569902850971,1.3591265278130256,-0.0983061550188838,-0.6420257597134142,0.5434445744585602,-0.7107164882847876,0.25581148434460477,1.4132754114363932,berenjena
-1.0824854467174825,0.757571690333162,0.823859203861412,0.06771133938222229,0.8885793113266705,1.2107698568142076,0.07479719729663481,0.9958385404971806,0.3040237544259507,1.0022927170263134,0.9845072701711463,-0.49761259471766994,0.05053673054247547,-1.9276700702837057,0.30930056587252525,1.417633024389082,0.41718882686938724,1.1746256246060778,0.7297425844408972,0.35633752163748517,1.1115678465038568,0.19886433973452183,0.7154456266220365,0.7495948517129868,-0.8620468101990958,-0.6273655967920239,-0.051485494589071375,0.1664994095258562,-0.8836201050228841,1.3878960349502376,1.2582976704305928,0.5950243511485792,0.3814528082965683,-0.5681451548355888,-0.5213065213411597,-0.7219299918859066,-0.9705002832701382,0.6331869403852763,-0.1954167529429191,0.7417892219458747,-0.05105140981282738,-1.4826973060124387,1.3898679199237376,1.0368457990759472,0.3413296022642074,0.1897128368027032,-0.916761967067372,-0.9238930729396009,-0.48992210545705295,0.4054146924970063,1.0401861483047166,-1.3176115404702573,0.2855509452784436,0.32532357882833063,-1.9477564426994143,0.4974883797616639,1.4453495970638475,0.2848682235274453,-1.2155242904768766,-0.9954033445110225,-0.5367873910143756,0.33325618137314894,1.5018262087293421,1.2621028417936129,-1.7652439463555418,-1.2847740640656131,-0.29989742067809405,0.05116578321256935,0.01162378796935284,1.3066676045415946,1.3804228629161932,0.11573652032614677,-0.30822999431271814,-0.33072784336911226,1.1904138282973926,1.7280080772290347,-0.8782866796412856,-1.7700548171664008,-0.2091716405513867,-0.49071323920983045,-1.2042758113526122,0.6157594968274104,1.220138011645632,0.687548574782785,0.6254805187441665,-1.0261792555115339,-0.8770792799031133,0.9801915051735379,0.20393909060124382,-0.9284577213441622,-1.4907402510442564,0.5253422065647398,1.2563406865087894,-1.2701341330668199,0.2355569742381151,0.9221564093603386,0.08533084603968276,-1.5122812166253117,-1.0704156713423365,0.7552814391948837,1.0193225871074663,-0.270943466545233,0.6173458783744314,-1.3859619860859749,-0.09245030513993134,0.32318888993274486,-0.0004042896454361485,0.014831372818500055,0.00713128768218228,-0.2508823386414678,0.13498116214078215,0.3597549437999309,0.4883311980890631,0.6939600169423704,0.6353588741920421,1.1664577865583952,0.41921854929576285,1.3929508840380576,-0.04849739591503254,-0.7262981200049464,-0.4641395309655675,-0.737770453092746,-1.2256712993022156,1.5492634131420209,0.9202688438012364,-0.02717394222369787,0.30113824410403384,0.21762572631455449,0.8612922354262651,1.040408785124074,berenjena
-1.604625560306729,0.3782861538119465,1.3773519113408694,-0.016192872146414343,1.8539919412547647,2.239797338800555,-0.1892904374881019,0.6975432991680232,0.7462210266804942,0.9207481463950148,-0.001486400788701126,-1.743209934143849,-0.3327880050840726,-1.3287127022161807,0.051590201475583436,1.4265102542054005,0.16724622796555233,1.2070430738397968,1.7584543222392381,0.31565304226379665,0.25606884740531655,-0.79324241276949,-1.3331335689377812,-0.2886957082458867,-1.1162769250096267,-0.9093257684475025,0.11016849449403904,-0.34694948496744177,-1.502125569916687,2.0441959427503695,1.360532841590164,1.3330975156835128,0.43420274127680925,-1.8074209284465879,-0.7057666891500413,-0.8163694550978554,-1.427732357250343,0.8172468939590316,-1.1697696175687529,-0.22717650342292975,0.47688734021176316,-1.2898238937804207,0.7864563565791198,1.4252585502858246,0.8189217573209192,-0.11150452825406147,-1.0526758865219403,-1.2606883986440816,-0.8191471980241184,-0.39162377036630697,0.6709835015843972,-0.9145261796243442,-0.6438324208445347,0.676475846282094,-0.023005991267738016,0.43306162829175965,1.1301308051551369,1.2001062804168745,-0.8739316983812389,-1.2098781894567558,-0.1320764434839839,0.8025681774359474,1.219493840988304,-0.18700862131562168,-2.341306966345323,-1.3012555652322098,0.23452965629906647,-1.5482546260034487,1.2067234987786695,0.7076844753747878,0.7819930132416711,2.444099156780218,-1.4877763693828638,-1.3753006637613137,2.0124727050098037,1.0383040894875615,-0.5920674358783683,-1.5591947836051347,-0.0720414748218544,-0.5524627591171147,-1.62819778847057,0.848464268258092,1.293433323234987,1.1446135986886599,1.3032269530113056,-1.7458314231812613,-1.3806925465066666,0.24135231274307167,-0.19419682878979042,0.18105870876072216,-1.4996946858990394,1.3127984976531868,0.1725777681628524,-1.5285155987695045,0.4287317324215923,0.9357967798218788,0.7529635955618122,-0.7477891531684075,-1.6013198845576904,-0.3030649351656329,0.2357607369159983,-0.13771285775585831,1.6401671200755328,-0.48304883280456634,-0.21985228200993462,0.07955926564245573,0.9805310296124864,0.5961781806567704,0.2903667113859793,0.1899202514848439,-0.13454029847868326,-0.1206444491765051,-0.07091309705162906,0.0038349930457017884,0.03631446937672402,-0.13497800950473318,-0.26020325402755057,-0.019237349683610114,0.8560935340461764,0.44150089856636643,0.7035097782301528,-0.6233983525000338,-1.0442914852111604,0.9837627294966474,-0.15924106593603587,-0.37702077387874366,0.1522662284531326,-0.07503697553810638,1.3654892500908191,0.2649206187286054,berenjena
-1.2661126147730069,0.5768283688663851,0.9187676186007333,0.28775565729897573,1.095718136782278,1.177700000263566,0.43231915380732006,1.333493982793372,-0.10538564309275747,-0.009724115675444615,0.8290287136307976,-0.18448277246644124,0.6659140099469446,-0.5220287718352979,0.3198822841019424,0.21816342879558648,0.4482210679547725,1.6258716912399989,1.0559282329458073,0.14411872963549632,-0.473969107286004,-0.9413777812176995,-1.5065138932216975,-0.5503854093805896,0.404692833099808,-0.21255284783032244,0.5784411229642208,-0.04642641183351535,-1.1097366639628479,1.8910703809326486,1.4917015055604343,1.680307092261222,0.027638420617103334,-2.090566774976179,-0.5824040592699253,-0.5648459480345801,-2.19449670393283,0.7530060228797197,-0.6503286696592826,0.8177056609093731,0.7612443122497495,-1.3499386038738241,1.1985257825136335,1.4902923031690585,0.3970615800724297,-0.7131363452936967,-1.5315029889481926,-1.3135322706271317,-0.9355556556983163,-1.1831603578018652,0.922458360859516,-0.8511054025549105,0.3723878734959442,-0.08657976095861952,-0.28182609193672065,0.7064086136037213,1.152935649898246,0.5083099856910315,-1.2283090561701095,-1.2213906974137483,-0.21831185789195537,-0.0625207301417173,-0.46305739819958885,-0.1199967724052239,-1.216001356808387,-0.6915364159564119,-2.4348294606639156,0.43083046810345327,0.9964489532696502,1.2625194235008839,1.4426591414054108,1.877069276337713,-0.01324041806343327,-1.8642824521791133,0.46794344895396756,1.7759201641296698,-1.269165247311282,-1.0256365558307554,-0.496963409975069,-1.9872441158126006,-1.4457494051167057,1.4924759960347407,0.8618737080921378,0.9990939481379393,2.3198161087467506,-1.195113858442753,-1.7201309616263887,0.8291921930562177,0.4856422283390993,-0.49328772333981225,-1.271162569668687,0.9826247868907115,0.8804546750342367,-1.4815904152535422,0.5046217010263268,0.9374735094657064,1.154747646794877,-0.4261108032756019,-2.151488139824527,-0.48704471783138625,0.4146542422702035,-0.892965690422723,1.399022324321021,-0.3653560600091495,-0.0814872634228386,0.30982188678547734,0.8814931181442702,-0.3189205818302807,0.03996557775993781,0.6121736630588387,0.254914075316729,-0.16958251026968035,-0.2949614697471046,0.09885461549928717,-0.09087496278033846,-0.7609412509574769,0.5473135354806704,0.4060655787323791,1.2630206226239749,0.14116275984283175,-1.4491652074439374,-0.8122625951375627,-0.23327273357374834,0.7285973298168705,0.02063211269698589,-0.3946475459864265,-0.34213552120668156,-0.22487918233958204,0.9254454805169015,1.2694616536945114,berenjena
-1.3835093055350516,0.5986247753649351,0.8645020108173933,0.39219851796855476,1.1783217093776488,1.2458082887009438,0.35731408585460717,1.000159249768509,0.029234033635298945,0.2760604532550401,0.6839755057499748,-0.26687455760167444,0.4008889827216538,-1.4744743595162464,0.19895258436703822,1.2585396454349242,0.39656356064412257,1.2887490775370485,1.3981322828772107,0.6804803551837544,0.8514894079885637,-0.40526271359338845,-0.9173268204245502,-0.4254348413791085,-0.8070649316511698,-0.09186818692631013,-0.3827354875486978,1.0261989614613876,-1.46394889171931,1.6895215997705197,1.335368510990663,1.3718954716001173,0.8613047007395747,-1.6398206037406635,-0.6544101525649626,-0.6666949979144088,-1.4817019876034363,1.2885632405043335,-0.06686436907594301,0.28963885036702947,0.28865747484252285,-1.0218267758962627,0.5496527391610877,1.2939092237266423,0.9389900421514957,0.03845388724916772,-0.7467627128245559,-1.2961574346448506,-1.0812370793859145,-0.405981677261082,0.46887772964500773,-0.61159208973919,0.22728895584445755,0.8217701661796697,-0.856203236096712,-0.004296060520173199,1.1353883079102771,1.225565575772189,-0.9845900913308447,-1.5267616607399113,-0.29733903006506446,0.5375808550651111,0.5508901335284228,0.04813792485919549,-1.9057789108894903,-1.5811582060768339,-0.05182897540582715,0.6467732697129854,0.2775658391697801,1.4398243562430657,2.2696772562738703,0.7097433107087312,-1.0121921229501534,-0.5418009187610429,1.6076249890830034,1.238607404414582,-1.1625124908828477,-1.5905168679554007,1.1669204890252585,0.2791329470012153,-1.5474216763071134,0.1374866599694532,1.8488007029918094,2.0796722756864825,0.37171361258607405,-2.242018397508806,-0.9057539445633471,0.5559617442188771,-1.054691371129994,-0.25216147781113835,-1.178191412257182,0.7619099785369512,0.481331112173934,-0.7025079285849244,0.406890629589051,1.007880709053446,1.0824646639919595,-0.8320261976055354,-2.004425119863075,-0.7667362173758151,0.7021298848483766,-0.9818102496423704,-0.19196342563716381,-0.13064696636075512,-0.9203134937560832,1.1787737713568496,1.1167613141597053,-0.12895547016155692,0.025470676674957803,0.6673030911842808,0.684870445028608,-0.2670028893793708,0.06160326524633459,0.5744535129788484,-0.23565711869500333,0.28984080143022833,0.4920661909110871,-0.021285247334288496,0.5878872500923362,-0.157038001039417,0.6433727665571589,-0.8811070341000115,-1.5184904834629496,2.617868791501864,0.23368357864952863,-1.559783192186126,1.2460966247813396,0.7901011011527673,0.6400703163317336,2.1106503041293068,berenjena
-1.3627593470993948,0.6572562613855233,1.3094673712699831,-0.029767427744383176,1.5098029980368526,1.8294024736706869,0.08994071398359255,0.9995817421466923,0.37581746293230156,0.6750885259781699,0.38296163658988974,-1.2381593573298257,0.288488038665201,-0.5009119681142429,0.41209786605557974,0.2676325623540441,0.21265285276832724,1.593270498334055,1.4779696769252937,0.1041598563008829,-0.468146445825928,-0.5620425803593376,-1.010134940935674,-0.5641891660567717,0.2440383477458572,-0.3946924560873709,-0.4860602943105956,0.240996255502155,-1.17350189140282,1.799866973666364,1.5510567531802057,1.4789893263806038,0.8356644789396886,-1.1366489892454588,-0.7528461222251851,-0.8483715573064803,-1.3161879754551877,0.6359310637504574,-1.157629790153133,0.035621437187251685,0.5819128432299991,-1.2920995139716818,0.9963277096463127,1.22177225612324,0.8606107798726036,0.05847871758484466,-1.2214749665015905,-0.8143579437910945,-0.23449537738009713,-0.4844156247242432,0.37560707583290925,-1.5378481986475958,-0.7075216909809194,-0.34118598908487335,0.31514315620252487,0.8236068299443627,0.7379845192369895,1.4355794862013702,0.3480325053188939,-1.261891731467535,-0.7211531773478114,1.1171040524269564,0.5696199035640982,-0.8538465049796505,-1.8645980726732028,-0.9686658787844767,-2.2120101195789075,-1.3136993352172106,1.6259012790970038,0.7595493314561919,0.48222744050868094,2.3682214062078546,-0.7455893067131135,-1.5393357097028477,1.1142373383982318,1.0217419223478414,-1.1319065608524672,-2.5597748407183425,-0.20921752849890643,-1.0576202109684694,-1.7387152041096527,0.9397767873706585,1.1292789041684752,1.1573154338141434,1.430764596755767,-1.4676022049312083,-1.0149265143478363,0.8024425451229967,-0.0031205398445793707,-0.057671982569585875,-1.5198860154396336,0.8191761300821286,1.3548598261481464,-1.6006284775237605,0.3590512187528695,0.7448028576337715,1.1209091019249102,-0.3656752641810145,-1.5752405194568408,0.6138113948524552,0.8490377558320858,-0.2898881342713972,2.004730089124673,-0.9622697126325301,-0.6661467652138483,1.3261359421377605,1.0420279979402685,0.1910240689897783,0.21913805072378736,0.411458387336433,-0.46646775893063097,-0.4911462029947331,0.40179074962724676,0.5160662767195889,0.07598822083292799,0.934028005594045,0.05480553933374497,0.037888141198388424,1.020895934963985,0.21321988509800285,0.6600582549008704,-0.8295578069309434,-0.7895512327396637,1.9235335130874174,-0.3989807318050286,-0.5113420110705794,1.2930306911615232,-0.11873374187802042,0.7322630213831853,0.4673436869417583,berenjena
